Bank Name,MSB,LSB,Patch Name,PC
[SR-JV80-09 Session],89,16,Compress Pno,5
[SR-JV80-09 Session],89,16,LA Session,6
[SR-JV80-09 Session],89,16,Water Piano,7
[SR-JV80-09 Session],89,16,Vibra Rhodes,8
[SR-JV80-09 Session],89,16,Stack Rhodes,9
[SR-JV80-09 Session],89,16,ArcoEnsemble,10
[SR-JV80-09 Session],89,16,Vienna Strgs,11
[SR-JV80-09 Session],89,16,Str Adagio,12
[SR-JV80-09 Session],89,16,Oct Strings,13
[SR-JV80-09 Session],89,16,Silky Filter,14
[SR-JV80-09 Session],89,16,Soft Strings,15
[SR-JV80-09 Session],89,16,SlowStr.Sect,16
[SR-JV80-09 Session],89,16,GiantStrings,17
[SR-JV80-09 Session],89,16,Str+Choir 1,18
[SR-JV80-09 Session],89,16,Str+Choir 2,19
[SR-JV80-09 Session],89,16,Str+Choir 3,20
[SR-JV80-09 Session],89,16,Breathy Humz,21
[SR-JV80-09 Session],89,16,Dream Voices,22
[SR-JV80-09 Session],89,16,Mmmms,23
[SR-JV80-09 Session],89,16,Chorale,24
[SR-JV80-09 Session],89,16,Space Men,25
[SR-JV80-09 Session],89,16,Choir Mm+Aah,26
[SR-JV80-09 Session],89,16,Ivory Mist,27
[SR-JV80-09 Session],89,16,PercussiVox,28
[SR-JV80-09 Session],89,16,Mysteriouso,29
[SR-JV80-09 Session],89,16,Phase Mmhs,30
[SR-JV80-09 Session],89,16,AmbientStory,31
[SR-JV80-09 Session],89,16,Venus,32
[SR-JV80-09 Session],89,16,SessionBrass,33
[SR-JV80-09 Session],89,16,Port.Tpts,34
[SR-JV80-09 Session],89,16,R&R Brass,35
[SR-JV80-09 Session],89,16,Echo Brass,36
[SR-JV80-09 Session],89,16,E.Coast Brs,37
[SR-JV80-09 Session],89,16,Bop Soli,38
[SR-JV80-09 Session],89,16,Soft Saxes,39
[SR-JV80-09 Session],89,16,Orchestral,40
[SR-JV80-09 Session],89,16,Octalog Hrn,41
[SR-JV80-09 Session],89,16,Tpt Soloist,42
[SR-JV80-09 Session],89,16,Legato Tpt,43
[SR-JV80-09 Session],89,16,Dyno Trumpet,44
[SR-JV80-09 Session],89,16,Ethno-Trumps,45
[SR-JV80-09 Session],89,16,Super Tenor,46
[SR-JV80-09 Session],89,16,TenorExpress,47
[SR-JV80-09 Session],89,16,T.Sax f,48
[SR-JV80-09 Session],89,16,050 Legato Flute,49
[SR-JV80-09 Session],89,16,Touch Flute,50
[SR-JV80-09 Session],89,16,052 NewAge Flute,51
[SR-JV80-09 Session],89,16,053 Flute inMist,52
[SR-JV80-09 Session],89,16,Hybrid Flute,53
[SR-JV80-09 Session],89,16,Flute & Cla,54
[SR-JV80-09 Session],89,16,ChristmasFlt,55
[SR-JV80-09 Session],89,16,Fifth Flute,56
[SR-JV80-09 Session],89,16,Cosmic Flute,57
[SR-JV80-09 Session],89,16,Acc.de Paris,58
[SR-JV80-09 Session],89,16,Paris 50's,59
[SR-JV80-09 Session],89,16,Musette Ens,60
[SR-JV80-09 Session],89,16,Montmartre,61
[SR-JV80-09 Session],89,16,Sad Akordion,62
[SR-JV80-09 Session],89,16,Fr.Accordion,63
[SR-JV80-09 Session],89,16,Fr.Accord 2,64
[SR-JV80-09 Session],89,16,Troubadour,65
[SR-JV80-09 Session],89,16,SessionNylon,66
[SR-JV80-09 Session],89,16,Solo Nylon 1,67
[SR-JV80-09 Session],89,16,Solo Nylon 2,68
[SR-JV80-09 Session],89,16,Nylon & Str,69
[SR-JV80-09 Session],89,16,Nylon & Flt,70
[SR-JV80-09 Session],89,16,Nylon Chord,71
[SR-JV80-09 Session],89,16,Stratar,72
[SR-JV80-09 Session],89,16,Clean Tele,73
[SR-JV80-09 Session],89,16,Nashville,74
[SR-JV80-09 Session],89,16,Super Trem,75
[SR-JV80-09 Session],89,16,SpaghettiGtr,76
[SR-JV80-09 Session],89,16,Duanne'sTone,77
[SR-JV80-09 Session],89,16,Big Hair Ld,78
[SR-JV80-09 Session],89,16,Metal Solo,79
[SR-JV80-09 Session],89,16,Crunch Tone,80
[SR-JV80-09 Session],89,16,Overdriven,81
[SR-JV80-09 Session],89,16,Blues Tele,82
[SR-JV80-09 Session],89,16,Tube Double,83
[SR-JV80-09 Session],89,16,Neil's Rust,84
[SR-JV80-09 Session],89,16,Short Crunch,85
[SR-JV80-09 Session],89,16,X-Fade Metal,86
[SR-JV80-09 Session],89,16,Velo Power,87
[SR-JV80-09 Session],89,16,Phazy Chunk,88
[SR-JV80-09 Session],89,16,Reso Tele,89
[SR-JV80-09 Session],89,16,Wah Wah BPM,90
[SR-JV80-09 Session],89,16,Rock P.Bass1,91
[SR-JV80-09 Session],89,16,Rock P.Bass2,92
[SR-JV80-09 Session],89,16,Rock P.Bass3,93
[SR-JV80-09 Session],89,16,Big Jazz Bs,94
[SR-JV80-09 Session],89,16,BriteHazz Bs,95
[SR-JV80-09 Session],89,16,Ch.Jazz Bs,96
[SR-JV80-09 Session],89,16,Mellow Jz Bs,97
[SR-JV80-09 Session],89,16,Mute E.Bs,98
[SR-JV80-09 Session],89,16,Octabahn Bs,99
[SR-JV80-09 Session],89,16,Slobbery Bs,100
[SR-JV80-09 Session],89,16,Phase Worm,101
[SR-JV80-09 Session],89,16,Euro Rave Bs,102
[SR-JV80-09 Session],89,16,Pumpin' Bs,103
[SR-JV80-09 Session],89,16,Tech NoBase,104
[SR-JV80-09 Session],89,16,Bad Acid Bs,105
[SR-JV80-09 Session],89,16,CheepEcho Bs,106
[SR-JV80-09 Session],89,16,Manic Bs,107
[SR-JV80-09 Session],89,16,JP6 Sqr Key,108
[SR-JV80-09 Session],89,16,Square drops,109
[SR-JV80-09 Session],89,16,Celestial,110
[SR-JV80-09 Session],89,16,Heavenly Eko,111
[SR-JV80-09 Session],89,16,JD-800 Nomad,112
[SR-JV80-09 Session],89,16,Vibrolater,113
[SR-JV80-09 Session],89,16,MartianChime,114
[SR-JV80-09 Session],89,16,Big Wet Blip,115
[SR-JV80-09 Session],89,16,Amazing Echo,116
[SR-JV80-09 Session],89,16,DelaySession,117
[SR-JV80-09 Session],89,16,Deletex,118
[SR-JV80-09 Session],89,16,Tarlia,119
[SR-JV80-09 Session],89,16,Mahoroba,120
[SR-JV80-09 Session],89,16,Eurotek Clav,121
[SR-JV80-09 Session],89,16,Dope Resoclv,122
[SR-JV80-09 Session],89,16,Tekno Juno,123
[SR-JV80-09 Session],89,16,Buzzzzzzzzzzz,124
[SR-JV80-09 Session],89,16,Slop-a-rama,125
[SR-JV80-09 Session],89,16,Isn't Pretty,126
[SR-JV80-09 Session],89,16,Polywasp,127
[SR-JV80-09 Session],89,17,Quixelate,128
[SR-JV80-09 Session],89,17,Trangoa Wave,129
[SR-JV80-09 Session],89,17,Spiked Cheez,130
[SR-JV80-09 Session],89,17,Glassy Cheez,131
[SR-JV80-09 Session],89,17,Super 808Cow,132
[SR-JV80-09 Session],89,17,Arpeggiatoid,133
[SR-JV80-09 Session],89,17,Euro Hit 1,134
[SR-JV80-09 Session],89,17,Euro Hit 2,135
[SR-JV80-09 Session],89,17,Rave Slice,136
[SR-JV80-09 Session],89,17,Str Torture,137
[SR-JV80-09 Session],89,17,Juno Harpsi,138
[SR-JV80-09 Session],89,17,Big Mess Pad,139
[SR-JV80-09 Session],89,17,Harpsichoir,140
[SR-JV80-09 Session],89,17,Echo Juno,141
[SR-JV80-09 Session],89,17,Phazerave,142
[SR-JV80-09 Session],89,17,DanceStack 1,143
[SR-JV80-09 Session],89,17,DanceStack 2,144
[SR-JV80-09 Session],89,17,DanceStack 3,145
[SR-JV80-09 Session],89,17,DanceStack 4,146
[SR-JV80-09 Session],89,17,DanceStack 5,147
[SR-JV80-09 Session],89,17,DanceStack 6,148
[SR-JV80-09 Session],89,17,DanceStack 7,149
[SR-JV80-09 Session],89,17,DanceStack 8,150
[SR-JV80-09 Session],89,17,Eurotek Brs,151
[SR-JV80-09 Session],89,17,Synergy Brs,152
[SR-JV80-09 Session],89,17,PortaSynthex,153
[SR-JV80-09 Session],89,17,Razor VCOs,154
[SR-JV80-09 Session],89,17,Big PWM,155
[SR-JV80-09 Session],89,17,Flutey Stack,156
[SR-JV80-09 Session],89,17,Wobbly 5th,157
[SR-JV80-09 Session],89,17,Tekno Square,158
[SR-JV80-09 Session],89,17,Trance VoXxX,159
[SR-JV80-09 Session],89,17,Random Rave,160
[SR-JV80-09 Session],89,17,Raver Circus,161
[SR-JV80-09 Session],89,17,Resorave,162
[SR-JV80-09 Session],89,17,Flangomatic,163
[SR-JV80-09 Session],89,17,O-Zu-Nu,164
[SR-JV80-09 Session],89,17,Sub Divided,165
[SR-JV80-09 Session],89,17,Ancient Sqr,166
[SR-JV80-09 Session],89,17,Fat Flange,167
[SR-JV80-09 Session],89,17,Phaze NRG,168
[SR-JV80-09 Session],89,17,Phase Vox,169
[SR-JV80-09 Session],89,17,Systekno,170
[SR-JV80-09 Session],89,17,On the move,171
[SR-JV80-09 Session],89,17,XP'ration,172
[SR-JV80-09 Session],89,17,Big Ensemble,173
[SR-JV80-09 Session],89,17,Lazerette,174
[SR-JV80-09 Session],89,17,Fazed String,175
[SR-JV80-09 Session],89,17,Combing Slow,176
[SR-JV80-09 Session],89,17,Jet Stack,177
[SR-JV80-09 Session],89,17,Phazeslopad,178
[SR-JV80-09 Session],89,17,Rize Mass,179
[SR-JV80-09 Session],89,17,Portent,180
[SR-JV80-09 Session],89,17,DCO Sweeper,181
[SR-JV80-09 Session],89,17,Sweep Rain,182
[SR-JV80-09 Session],89,17,Sweep Stack,183
[SR-JV80-09 Session],89,17,Big Vectors,184
[SR-JV80-09 Session],89,17,Poly Swell,185
[SR-JV80-09 Session],89,17,Alchemy,186
[SR-JV80-09 Session],89,17,Soli-na,187
[SR-JV80-09 Session],89,17,90s Str Mach,188
[SR-JV80-09 Session],89,17,Ultra Cheez,189
[SR-JV80-09 Session],89,17,Juno-60 Pad,190
[SR-JV80-09 Session],89,17,Progressive,191
[SR-JV80-09 Session],89,17,Build-Up Syn,192
[SR-JV80-09 Session],89,17,Atlantis 2,193
[SR-JV80-09 Session],89,17,Perelandra,194
[SR-JV80-09 Session],89,17,Plutonium,195
[SR-JV80-09 Session],89,17,Nautilus,196
[SR-JV80-09 Session],89,17,Metal Dreams,197
[SR-JV80-09 Session],89,17,Glass Clouds,198
[SR-JV80-09 Session],89,17,Harmonicloud,199
[SR-JV80-09 Session],89,17,Shining Veil,200
[SR-JV80-09 Session],89,17,Ethereal JX,201
[SR-JV80-09 Session],89,17,Striking 5th,202
[SR-JV80-09 Session],89,17,Meow 5ths,203
[SR-JV80-09 Session],89,17,Stepflanger,204
[SR-JV80-09 Session],89,17,Happy LFOs,205
[SR-JV80-09 Session],89,17,Aero Insect,206
[SR-JV80-09 Session],89,17,Beat Sweeper,207
[SR-JV80-09 Session],89,17,Wormy Lead,208
[SR-JV80-09 Session],89,17,Atmo Lead,209
[SR-JV80-09 Session],89,17,Caliolead,210
[SR-JV80-09 Session],89,17,Tweedles,211
[SR-JV80-09 Session],89,17,Raw PWM,212
[SR-JV80-09 Session],89,17,Voc Solo 5th,213
[SR-JV80-09 Session],89,17,Dirty Lead,214
[SR-JV80-09 Session],89,17,Boostweeper1,215
[SR-JV80-09 Session],89,17,Boostweeper2,216
[SR-JV80-09 Session],89,17,B3 Filth,217
[SR-JV80-09 Session],89,17,Phazed Organ,218
[SR-JV80-09 Session],89,17,VSw Vibrafon,219
[SR-JV80-09 Session],89,17,SA Vibe,220
[SR-JV80-09 Session],89,17,Rich Vibes,221
[SR-JV80-09 Session],89,17,SpaceGamelan,222
[SR-JV80-09 Session],89,17,Toy Vibe,223
[SR-JV80-09 Session],89,17,Analog Bomb,224
[SR-JV80-09 Session],89,17,Seashore 2,225
[SR-JV80-09 Session],89,17,Cretaion,226
[SR-JV80-09 Session],89,17,Cyberjunkie,227
[SR-JV80-09 Session],89,17,Sci-Fi Bells,228
[SR-JV80-09 Session],89,17,Shine on,229
[SR-JV80-09 Session],89,17,DEMO Piano1,230
[SR-JV80-09 Session],89,17,DEMO Piano2,231
[SR-JV80-09 Session],89,17,DEMO PnoVox,232
[SR-JV80-09 Session],89,17,DEMO Str 1,233
[SR-JV80-09 Session],89,17,DEMO Str 2,234
[SR-JV80-09 Session],89,17,DEMO Str 3,235
[SR-JV80-09 Session],89,17,DEMO SynPuls,236
[SR-JV80-09 Session],89,17,DEMO 5thPad,237
[SR-JV80-09 Session],89,17,DEMO Choir,238
[SR-JV80-09 Session],89,17,DEMO Brass,239
[SR-JV80-09 Session],89,17,DEMO Tenor,240
[SR-JV80-09 Session],89,17,DEMO Tpt,241
[SR-JV80-09 Session],89,17,DEMO Flute,242
[SR-JV80-09 Session],89,17,DEMO Nylon,243
[SR-JV80-09 Session],89,17,DEMO PhaseGt,244
[SR-JV80-09 Session],89,17,DEMO DistGt1,245
[SR-JV80-09 Session],89,17,DEMO DistGt2,246
[SR-JV80-09 Session],89,17,DEMO Strat,247
[SR-JV80-09 Session],89,17,DEMO SlapBs,248
[SR-JV80-09 Session],89,17,DEMO P.Bass,249
[SR-JV80-09 Session],89,17,DEMO SynBs,250
[SR-JV80-09 Session],89,17,DEMO SynLead,251
[SR-JV80-09 Session],89,17,DEMO Insect,252
[SR-JV80-09 Session],89,17,DEMO Buzzzzz,253
[SR-JV80-09 Session],89,17,DEMO Crowd,254
[SR-JV80-10 Bass & Drums},89,18,Marcus 3way,0
[SR-JV80-10 Bass & Drums},89,18,MM Slap/Hrm,1
[SR-JV80-10 Bass & Drums},89,18,MM Fat Slap,2
[SR-JV80-10 Bass & Drums},89,18,Miller Pop,3
[SR-JV80-10 Bass & Drums},89,18,MM Dynathumb,4
[SR-JV80-10 Bass & Drums},89,18,Abe Sr. 4way,5
[SR-JV80-10 Bass & Drums},89,18,AL 3way/Nz,6
[SR-JV80-10 Bass & Drums},89,18,AL 3way P.Bs,7
[SR-JV80-10 Bass & Drums},89,18,Abe Limiter,8
[SR-JV80-10 Bass & Drums},89,18,Space Bass,9
[SR-JV80-10 Bass & Drums},89,18,Hyper Funk,10
[SR-JV80-10 Bass & Drums},89,18,Abe's Thumbs,11
[SR-JV80-10 Bass & Drums},89,18,AL Dark Slap,12
[SR-JV80-10 Bass & Drums},89,18,Poppin' Abe,13
[SR-JV80-10 Bass & Drums},89,18,John P.4way,14
[SR-JV80-10 Bass & Drums},89,18,John P.w/Nz,15
[SR-JV80-10 Bass & Drums},89,18,JP Chorus Bs,16
[SR-JV80-10 Bass & Drums},89,18,6StringThing,17
[SR-JV80-10 Bass & Drums},89,18,Mondo Johndo,18
[SR-JV80-10 Bass & Drums},89,18,JP Fat Slap,19
[SR-JV80-10 Bass & Drums},89,18,JP Brite Slp,20
[SR-JV80-10 Bass & Drums},89,18,JP Fing+Slap,21
[SR-JV80-10 Bass & Drums},89,18,Solo Fretles,22
[SR-JV80-10 Bass & Drums},89,18,MM FretnotBs,23
[SR-JV80-10 Bass & Drums},89,18,Marcus OctFl,24
[SR-JV80-10 Bass & Drums},89,18,MM FrtlsBend,25
[SR-JV80-10 Bass & Drums},89,18,MM Smooth Fl,26
[SR-JV80-10 Bass & Drums},89,18,MM Weathery,27
[SR-JV80-10 Bass & Drums},89,18,Abe's Fretls,28
[SR-JV80-10 Bass & Drums},89,18,AL French Ch,29
[SR-JV80-10 Bass & Drums},89,18,AL Layer Fls,30
[SR-JV80-10 Bass & Drums},89,18,AL Fls Solo,31
[SR-JV80-10 Bass & Drums},89,18,JP 6Str Fls,32
[SR-JV80-10 Bass & Drums},89,18,JP Solo Fls,33
[SR-JV80-10 Bass & Drums},89,18,John's OctFl,34
[SR-JV80-10 Bass & Drums},89,18,B-Motional,35
[SR-JV80-10 Bass & Drums},89,18,Weather Frls,36
[SR-JV80-10 Bass & Drums},89,18,AcoustiTouch,37
[SR-JV80-10 Bass & Drums},89,18,JP Soft A.Bs,38
[SR-JV80-10 Bass & Drums},89,18,JP Hard A.Bs,39
[SR-JV80-10 Bass & Drums},89,18,Ac.Bs Club,40
[SR-JV80-10 Bass & Drums},89,18,Dry Acoustic,41
[SR-JV80-10 Bass & Drums},89,18,Hybrid Wood,42
[SR-JV80-10 Bass & Drums},89,18,John's Rock,43
[SR-JV80-10 Bass & Drums},89,18,Pick UP,44
[SR-JV80-10 Bass & Drums},89,18,JP Rock Pick,45
[SR-JV80-10 Bass & Drums},89,18,Dark Pick,46
[SR-JV80-10 Bass & Drums},89,18,JP Rock+Slap,47
[SR-JV80-10 Bass & Drums},89,18,JP Rock Fls,48
[SR-JV80-10 Bass & Drums},89,18,Velo Rock Bs,49
[SR-JV80-10 Bass & Drums},89,18,JP P.Bass 1,50
[SR-JV80-10 Bass & Drums},89,18,JP P.Bass 2,51
[SR-JV80-10 Bass & Drums},89,18,JP P.Bass 3,52
[SR-JV80-10 Bass & Drums},89,18,JP P.Bass 4,53
[SR-JV80-10 Bass & Drums},89,18,Dyno Ballad,54
[SR-JV80-10 Bass & Drums},89,18,Velo Fingers,55
[SR-JV80-10 Bass & Drums},89,18,Ch. Fingrs,56
[SR-JV80-10 Bass & Drums},89,18,Studio Mellow,57
[SR-JV80-10 Bass & Drums},89,18,Fat Fingers,58
[SR-JV80-10 Bass & Drums},89,18,Touchy Bass,59
[SR-JV80-10 Bass & Drums},89,18,Abe's P.Bass,60
[SR-JV80-10 Bass & Drums},89,18,AL Solid Fng,61
[SR-JV80-10 Bass & Drums},89,18,AL 2way Fng,62
[SR-JV80-10 Bass & Drums},89,18,AbeSoftBs/Nz,63
[SR-JV80-10 Bass & Drums},89,18,Abe Latin Bs,64
[SR-JV80-10 Bass & Drums},89,18,AL Latin Ch,65
[SR-JV80-10 Bass & Drums},89,18,AL Fat Latin,66
[SR-JV80-10 Bass & Drums},89,18,AL Old Soul,67
[SR-JV80-10 Bass & Drums},89,18,AL Mellow,68
[SR-JV80-10 Bass & Drums},89,18,Marcus Jazz,69
[SR-JV80-10 Bass & Drums},89,18,MM Jazz Ch.,70
[SR-JV80-10 Bass & Drums},89,18,MM Jazz Bs,71
[SR-JV80-10 Bass & Drums},89,18,Marcus Mute,72
[SR-JV80-10 Bass & Drums},89,18,Bright Pick,73
[SR-JV80-10 Bass & Drums},89,18,Garden Party,74
[SR-JV80-10 Bass & Drums},89,18,Phaser Mute,75
[SR-JV80-10 Bass & Drums},89,18,MM Dry Mute,76
[SR-JV80-10 Bass & Drums},89,18,MM Hip-Hop,77
[SR-JV80-10 Bass & Drums},89,18,Wild Thang,78
[SR-JV80-10 Bass & Drums},89,18,Distorted Bs,79
[SR-JV80-10 Bass & Drums},89,18,Rock Phaser,80
[SR-JV80-10 Bass & Drums},89,18,Mod.Fuzz Bs,81
[SR-JV80-10 Bass & Drums},89,18,Sticky Bass,82
[SR-JV80-10 Bass & Drums},89,18,Abe Flangpop,83
[SR-JV80-10 Bass & Drums},89,18,Mutey SynBs,84
[SR-JV80-10 Bass & Drums},89,18,Funkin'WahBs,85
[SR-JV80-10 Bass & Drums},89,18,T-Wow Fretls,86
[SR-JV80-10 Bass & Drums},89,18,T-Wow Slappy,87
[SR-JV80-10 Bass & Drums},89,18,Bass SOLO!!,88
[SR-JV80-10 Bass & Drums},89,18,Refretter,89
[SR-JV80-10 Bass & Drums},89,18,Bass Harmos,90
[SR-JV80-10 Bass & Drums},89,18,Marcus Harms,91
[SR-JV80-10 Bass & Drums},89,18,Harmonicus,92
[SR-JV80-10 Bass & Drums},89,18,Tune Up,93
[SR-JV80-10 Bass & Drums},89,18,Harm Up,94
[SR-JV80-10 Bass & Drums},89,18,Harm Down,95
[SR-JV80-10 Bass & Drums},89,18,Harm A#9,96
[SR-JV80-10 Bass & Drums},89,18,Harm Eb#9,97
[SR-JV80-10 Bass & Drums},89,18,Harm E+11,98
[SR-JV80-10 Bass & Drums},89,18,Harm E69,99
[SR-JV80-10 Bass & Drums},89,18,SlidesNoises,100
[SR-JV80-10 Bass & Drums},89,18,All Slides,101
[SR-JV80-10 Bass & Drums},89,18,All Noises,102
[SR-JV80-10 Bass & Drums},89,18,Ac.Bs Noises,103
[SR-JV80-10 Bass & Drums},89,18,Kick Menu,104
[SR-JV80-10 Bass & Drums},89,18,Snare Menu1,105
[SR-JV80-10 Bass & Drums},89,18,Snare Menu2,106
[SR-JV80-10 Bass & Drums},89,18,Snare Menu3,107
[SR-JV80-10 Bass & Drums},89,18,Hi-Hat Menu,108
[SR-JV80-10 Bass & Drums},89,18,Tom-Tom Menu,109
[SR-JV80-10 Bass & Drums},89,18,Cymbals Menu,110
[SR-JV80-10 Bass & Drums},89,18,Drum LP Demo,111
[SR-JV80-10 Bass & Drums},89,18,Sweeping LPs,112
[SR-JV80-10 Bass & Drums},89,18,Lo-Fi Loops,113
[SR-JV80-10 Bass & Drums},89,18,AmbGrv/Bs,114
[SR-JV80-10 Bass & Drums},89,18,SlapHappy,115
[SR-JV80-10 Bass & Drums},89,18,PlayC4Fun,116
[SR-JV80-10 Bass & Drums},89,18,Flanged,117
[SR-JV80-10 Bass & Drums},89,18,BW Jz 6/8,118
[SR-JV80-10 Bass & Drums},89,18,BW Brush,119
[SR-JV80-10 Bass & Drums},89,18,AL Slam,120
[SR-JV80-10 Bass & Drums},89,18,AL Whack,121
[SR-JV80-10 Bass & Drums},89,18,AL Grunge,122
[SR-JV80-10 Bass & Drums},89,18,BW Swamp,123
[SR-JV80-10 Bass & Drums},89,18,BW Latin,124
[SR-JV80-10 Bass & Drums},89,18,BW Fusion,125
[SR-JV80-10 Bass & Drums},89,18,AL Funk,126
[SR-JV80-10 Bass & Drums},89,19,AL Shuff.,127
[SR-JV80-10 Bass & Drums},89,19,Fat Rock KIT,128
[SR-JV80-10 Bass & Drums},89,19,Ringer KIT,129
[SR-JV80-10 Bass & Drums},89,19,DynaPicc.KIT,130
[SR-JV80-10 Bass & Drums},89,19,Whammer KIT,131
[SR-JV80-10 Bass & Drums},89,19,BigBalladKIT,132
[SR-JV80-10 Bass & Drums},89,19,Fat PunchKIT,133
[SR-JV80-10 Bass & Drums},89,19,Fat Funk KIT,134
[SR-JV80-10 Bass & Drums},89,19,Garage KIT,135
[SR-JV80-10 Bass & Drums},89,19,Rock On KIT,136
[SR-JV80-10 Bass & Drums},89,19,Natural KIT,137
[SR-JV80-10 Bass & Drums},89,19,Pitched KIT,138
[SR-JV80-10 Bass & Drums},89,19,Basher KIT,139
[SR-JV80-10 Bass & Drums},89,19,Edgy KIT,140
[SR-JV80-10 Bass & Drums},89,19,FAT Comp.KIT,141
[SR-JV80-10 Bass & Drums},89,19,FAT & Tight,142
[SR-JV80-10 Bass & Drums},89,19,Studio KIT,143
[SR-JV80-10 Bass & Drums},89,19,Tight FunKIT,144
[SR-JV80-10 Bass & Drums},89,19,TightPiccKIT,145
[SR-JV80-10 Bass & Drums},89,19,Dry DanceKIT,146
[SR-JV80-10 Bass & Drums},89,19,R&B KIT,147
[SR-JV80-10 Bass & Drums},89,19,DynoSnareKIT,148
[SR-JV80-10 Bass & Drums},89,19,Room Toms,149
[SR-JV80-10 Bass & Drums},89,19,Natural Toms,150
[SR-JV80-10 Bass & Drums},89,19,Soft Toms,151
[SR-JV80-10 Bass & Drums},89,19,Big Toms Dry,152
[SR-JV80-10 Bass & Drums},89,19,Big Toms Wet,153
[SR-JV80-10 Bass & Drums},89,19,Ringer Snare,154
[SR-JV80-10 Bass & Drums},89,19,Loud Ring Sn,155
[SR-JV80-10 Bass & Drums},89,19,Live Piccolo,156
[SR-JV80-10 Bass & Drums},89,19,Wet Piccolo,157
[SR-JV80-10 Bass & Drums},89,19,Natural Crak,158
[SR-JV80-10 Bass & Drums},89,19,Natural Verb,159
[SR-JV80-10 Bass & Drums},89,19,Natural Bryt,160
[SR-JV80-10 Bass & Drums},89,19,Dry Ringer,161
[SR-JV80-10 Bass & Drums},89,19,Rock On Room,162
[SR-JV80-10 Bass & Drums},89,19,Rock On Wet,163
[SR-JV80-10 Bass & Drums},89,19,FAT Impact,164
[SR-JV80-10 Bass & Drums},89,19,Nice Ballad,165
[SR-JV80-10 Bass & Drums},89,19,Huge FAT Snr,166
[SR-JV80-10 Bass & Drums},89,19,Warm Room Sn,167
[SR-JV80-10 Bass & Drums},89,19,Warm Verb Sn,168
[SR-JV80-10 Bass & Drums},89,19,Dry FAT Sn,169
[SR-JV80-10 Bass & Drums},89,19,FAT Hall Sn,170
[SR-JV80-10 Bass & Drums},89,19,Funk Sn Dry,171
[SR-JV80-10 Bass & Drums},89,19,Funk Sn Room,172
[SR-JV80-10 Bass & Drums},89,19,Natural Ping,173
[SR-JV80-10 Bass & Drums},89,19,Room Ping,174
[SR-JV80-10 Bass & Drums},89,19,Dance Snr 1,175
[SR-JV80-10 Bass & Drums},89,19,Dance Snr 2,176
[SR-JV80-10 Bass & Drums},89,19,Kick&Cym 1/2,177
[SR-JV80-10 Bass & Drums},89,19,Kick&Cym 1/4,178
[SR-JV80-10 Bass & Drums},89,19,Kick&Cym 2,179
[SR-JV80-10 Bass & Drums},89,19,Butt Kicker,180
[SR-JV80-10 Bass & Drums},89,19,Kick&Cym 2/3,181
[SR-JV80-10 Bass & Drums},89,19,Kick&Cym 2/8,182
[SR-JV80-10 Bass & Drums},89,19,Kick&Cym 3,183
[SR-JV80-10 Bass & Drums},89,19,Kick&Cym 4,184
[SR-JV80-10 Bass & Drums},89,19,Kick&Cym 5,185
[SR-JV80-10 Bass & Drums},89,19,Kick&Cym 6,186
[SR-JV80-10 Bass & Drums},89,19,Kick&Cym 7,187
[SR-JV80-10 Bass & Drums},89,19,Kick&Cym 6/8,188
[SR-JV80-10 Bass & Drums},89,19,Kick&Cym 8,189
[SR-JV80-10 Bass & Drums},89,19,Kick&Cym 8/2,190
[SR-JV80-10 Bass & Drums},89,19,Kick&Cym 9,191
[SR-JV80-10 Bass & Drums},89,19,Kick&Cym 9/6,192
[SR-JV80-10 Bass & Drums},89,19,Kick&Cym10,193
[SR-JV80-10 Bass & Drums},89,19,Kick&Cym11,194
[SR-JV80-10 Bass & Drums},89,19,Kick&Cym12,195
[SR-JV80-10 Bass & Drums},89,19,Kik&Cym11/12,196
[SR-JV80-10 Bass & Drums},89,19,Kick&Cym12/4,197
[SR-JV80-10 Bass & Drums},89,19,Lo-Fi Kick,198
[SR-JV80-10 Bass & Drums},89,19,"18""Hi-Hats1",199
[SR-JV80-10 Bass & Drums},89,19,"18""Hi-Hats2",200
[SR-JV80-10 Bass & Drums},89,19,"16""Hi-Hats1",201
[SR-JV80-10 Bass & Drums},89,19,"16""Hi-Hats2",202
[SR-JV80-10 Bass & Drums},89,19,CR-78 Hi-Hat,203
[SR-JV80-11 Techno Collection],89,20,Teknoperator(132),0
[SR-JV80-11 Techno Collection],89,20,Transmission(144),1
[SR-JV80-11 Techno Collection],89,20,X-Tronic Jam(120),2
[SR-JV80-11 Techno Collection],89,20,Dirt Jungle(160),3
[SR-JV80-11 Techno Collection],89,20,DJ Spinnin(151),4
[SR-JV80-11 Techno Collection],89,20,Zipper Beat(151),5
[SR-JV80-11 Techno Collection],89,20,Tribal House(151),6
[SR-JV80-11 Techno Collection],89,20,Obsession(144),7
[SR-JV80-11 Techno Collection],89,20,Sonic Empire(144),8
[SR-JV80-11 Techno Collection],89,20,Double Dutch(140),9
[SR-JV80-11 Techno Collection],89,20,E-tronicBoom(116),10
[SR-JV80-11 Techno Collection],89,20,Chillout=->(116),11
[SR-JV80-11 Techno Collection],89,20,MecaTrip-Hop(90),12
[SR-JV80-11 Techno Collection],89,20,Hero Beat(90),13
[SR-JV80-11 Techno Collection],89,20,Hit House(120),14
[SR-JV80-11 Techno Collection],89,20,Voco Groove(122),15
